#    L    TT             EE             BB             TE          
  2111   0.194632E+03   0.382149E+01   0.100737E-04  -0.490681E+01
  2112   0.193936E+03   0.382463E+01   0.100547E-04  -0.474744E+01
  2113   0.193232E+03   0.382845E+01   0.100358E-04  -0.459007E+01
  2114   0.192527E+03   0.383318E+01   0.100169E-04  -0.443457E+01
  2115   0.191807E+03   0.383881E+01   0.999805E-05  -0.428099E+01
  2116   0.191094E+03   0.384534E+01   0.997925E-05  -0.412943E+01
  2117   0.190366E+03   0.385285E+01   0.996049E-05  -0.398012E+01
  2118   0.189629E+03   0.386081E+01   0.994178E-05  -0.383267E+01
  2119   0.188892E+03   0.386969E+01   0.992311E-05  -0.368747E+01
  2120   0.188139E+03   0.387925E+01   0.990448E-05  -0.354438E+01
  2121   0.187386E+03   0.388972E+01   0.988590E-05  -0.340361E+01
  2122   0.186624E+03   0.390081E+01   0.986736E-05  -0.326503E+01
  2123   0.185862E+03   0.391266E+01   0.984886E-05  -0.312879E+01
  2124   0.185099E+03   0.392519E+01   0.983041E-05  -0.299481E+01
  2125   0.184321E+03   0.393857E+01   0.981200E-05  -0.286318E+01
  2126   0.183550E+03   0.395242E+01   0.979363E-05  -0.273397E+01
  2127   0.182763E+03   0.396718E+01   0.977529E-05  -0.260726E+01
  2128   0.181982E+03   0.398249E+01   0.975700E-05  -0.248290E+01
  2129   0.181186E+03   0.399842E+01   0.973875E-05  -0.236105E+01
  2130   0.180390E+03   0.401504E+01   0.972054E-05  -0.224171E+01
  2131   0.179592E+03   0.403244E+01   0.970237E-05  -0.212496E+01
  2132   0.178794E+03   0.405032E+01   0.968424E-05  -0.201066E+01
  2133   0.177988E+03   0.406889E+01   0.966614E-05  -0.189910E+01
  2134   0.177180E+03   0.408802E+01   0.964808E-05  -0.179014E+01
  2135   0.176365E+03   0.410777E+01   0.963006E-05  -0.168363E+01
  2136   0.175549E+03   0.412794E+01   0.961207E-05  -0.158003E+01
  2137   0.174732E+03   0.414880E+01   0.959412E-05  -0.147897E+01
  2138   0.173907E+03   0.417015E+01   0.957621E-05  -0.138067E+01
  2139   0.173088E+03   0.419206E+01   0.955833E-05  -0.128506E+01
  2140   0.172262E+03   0.421446E+01   0.954049E-05  -0.119215E+01
  2141   0.171441E+03   0.423719E+01   0.952268E-05  -0.110209E+01
  2142   0.170606E+03   0.426055E+01   0.950491E-05  -0.101473E+01
  2143   0.169769E+03   0.428434E+01   0.948716E-05  -0.930225E+00
  2144   0.168931E+03   0.430853E+01   0.946946E-05  -0.848358E+00
  2145   0.168100E+03   0.433322E+01   0.945178E-05  -0.769503E+00
  2146   0.167261E+03   0.435825E+01   0.943413E-05  -0.693322E+00
  2147   0.166420E+03   0.438371E+01   0.941652E-05  -0.620012E+00
  2148   0.165594E+03   0.440965E+01   0.939894E-05  -0.549553E+00
  2149   0.164759E+03   0.443594E+01   0.938139E-05  -0.481898E+00
  2150   0.163916E+03   0.446251E+01   0.936387E-05  -0.417094E+00
  2151   0.163080E+03   0.448942E+01   0.934638E-05  -0.355146E+00
  2152   0.162242E+03   0.451669E+01   0.932892E-05  -0.296029E+00
  2153   0.161404E+03   0.454423E+01   0.931148E-05  -0.239790E+00
  2154   0.160565E+03   0.457204E+01   0.929408E-05  -0.186405E+00
  2155   0.159732E+03   0.460013E+01   0.927671E-05  -0.135870E+00
  2156   0.158898E+03   0.462850E+01   0.925936E-05  -0.881754E-01
  2157   0.158064E+03   0.465706E+01   0.924205E-05  -0.433398E-01
  2158   0.157236E+03   0.468590E+01   0.922476E-05  -0.134529E-02
  2159   0.156399E+03   0.471495E+01   0.920750E-05   0.378112E-01
  2160   0.155569E+03   0.474411E+01   0.919027E-05   0.741328E-01
  2161   0.154739E+03   0.477348E+01   0.917307E-05   0.107628E+00
  2162   0.153915E+03   0.480305E+01   0.915589E-05   0.138296E+00
  2163   0.153090E+03   0.483267E+01   0.913875E-05   0.166150E+00
  2164   0.152264E+03   0.486242E+01   0.912163E-05   0.191199E+00
  2165   0.151445E+03   0.489245E+01   0.910453E-05   0.213448E+00
  2166   0.150632E+03   0.492237E+01   0.908747E-05   0.232903E+00
  2167   0.149812E+03   0.495235E+01   0.907043E-05   0.249577E+00
  2168   0.148997E+03   0.498253E+01   0.905342E-05   0.263483E+00
  2169   0.148197E+03   0.501262E+01   0.903644E-05   0.274642E+00
  2170   0.147396E+03   0.504283E+01   0.901948E-05   0.283072E+00
  2171   0.146587E+03   0.507295E+01   0.900255E-05   0.288790E+00
  2172   0.145792E+03   0.510311E+01   0.898565E-05   0.291814E+00
  2173   0.145004E+03   0.513319E+01   0.896877E-05   0.292163E+00
  2174   0.144215E+03   0.516338E+01   0.895192E-05   0.289857E+00
  2175   0.143425E+03   0.519341E+01   0.893509E-05   0.284913E+00
  2176   0.142642E+03   0.522327E+01   0.891829E-05   0.277353E+00
  2177   0.141880E+03   0.525318E+01   0.890152E-05   0.267203E+00
  2178   0.141110E+03   0.528292E+01   0.888477E-05   0.254478E+00
  2179   0.140339E+03   0.531256E+01   0.886805E-05   0.239199E+00
  2180   0.139576E+03   0.534204E+01   0.885135E-05   0.221392E+00
  2181   0.138818E+03   0.537142E+01   0.883467E-05   0.201076E+00
  2182   0.138068E+03   0.540062E+01   0.881802E-05   0.178276E+00
  2183   0.137317E+03   0.542966E+01   0.880140E-05   0.153047E+00
  2184   0.136572E+03   0.545845E+01   0.878480E-05   0.125384E+00
  2185   0.135835E+03   0.548700E+01   0.876822E-05   0.953359E-01
  2186   0.135104E+03   0.551545E+01   0.875167E-05   0.629348E-01
  2187   0.134387E+03   0.554359E+01   0.873514E-05   0.281988E-01
  2188   0.133662E+03   0.557155E+01   0.871864E-05  -0.882442E-02
  2189   0.132952E+03   0.559919E+01   0.870216E-05  -0.481168E-01
  2190   0.132255E+03   0.562652E+01   0.868570E-05  -0.896383E-01
  2191   0.131551E+03   0.565368E+01   0.866927E-05  -0.133371E+00
  2192   0.130861E+03   0.568037E+01   0.865286E-05  -0.179281E+00
  2193   0.130170E+03   0.570681E+01   0.863647E-05  -0.227330E+00
  2194   0.129493E+03   0.573301E+01   0.862010E-05  -0.277491E+00
  2195   0.128816E+03   0.575882E+01   0.860376E-05  -0.329784E+00
  2196   0.128153E+03   0.578423E+01   0.858744E-05  -0.384064E+00
  2197   0.127497E+03   0.580933E+01   0.857114E-05  -0.440314E+00
  2198   0.126840E+03   0.583403E+01   0.855487E-05  -0.498537E+00
  2199   0.126191E+03   0.585834E+01   0.853861E-05  -0.558739E+00
  2200   0.125555E+03   0.588226E+01   0.852238E-05  -0.620849E+00
  2201   0.124926E+03   0.590585E+01   0.850617E-05  -0.684722E+00
  2202   0.124297E+03   0.592891E+01   0.848998E-05  -0.750657E+00
  2203   0.123690E+03   0.595165E+01   0.847382E-05  -0.818061E+00
  2204   0.123074E+03   0.597391E+01   0.845768E-05  -0.887307E+00
  2205   0.122481E+03   0.599563E+01   0.844155E-05  -0.958173E+00
  2206   0.121886E+03   0.601696E+01   0.842546E-05  -0.103073E+01
  2207   0.121299E+03   0.603781E+01   0.840938E-05  -0.110477E+01
  2208   0.120726E+03   0.605826E+01   0.839333E-05  -0.118028E+01
  2209   0.120153E+03   0.607809E+01   0.837730E-05  -0.125741E+01
  2210   0.119594E+03   0.609744E+01   0.836130E-05  -0.133610E+01
  2211   0.119043E+03   0.611639E+01   0.834532E-05  -0.141611E+01
  2212   0.118498E+03   0.613465E+01   0.832936E-05  -0.149761E+01
  2213   0.117960E+03   0.615249E+01   0.831343E-05  -0.158036E+01
  2214   0.117429E+03   0.616979E+01   0.829752E-05  -0.166430E+01
  2215   0.116906E+03   0.618660E+01   0.828164E-05  -0.174964E+01
  2216   0.116389E+03   0.620272E+01   0.826578E-05  -0.183610E+01
  2217   0.115887E+03   0.621835E+01   0.824995E-05  -0.192367E+01
  2218   0.115385E+03   0.623335E+01   0.823415E-05  -0.201243E+01
  2219   0.114905E+03   0.624779E+01   0.821837E-05  -0.210223E+01
  2220   0.114424E+03   0.626175E+01   0.820261E-05  -0.219307E+01
  2221   0.113943E+03   0.627507E+01   0.818689E-05  -0.228496E+01
  2222   0.113484E+03   0.628776E+01   0.817119E-05  -0.237760E+01
  2223   0.113032E+03   0.629981E+01   0.815551E-05  -0.247113E+01
  2224   0.112580E+03   0.631138E+01   0.813987E-05  -0.256556E+01
  2225   0.112136E+03   0.632231E+01   0.812425E-05  -0.266067E+01
  2226   0.111706E+03   0.633253E+01   0.810865E-05  -0.275653E+01
  2227   0.111283E+03   0.634218E+01   0.809309E-05  -0.285315E+01
  2228   0.110867E+03   0.635111E+01   0.807755E-05  -0.295045E+01
  2229   0.110466E+03   0.635948E+01   0.806205E-05  -0.304813E+01
  2230   0.110065E+03   0.636721E+01   0.804657E-05  -0.314656E+01
  2231   0.109679E+03   0.637430E+01   0.803111E-05  -0.324539E+01
  2232   0.109293E+03   0.638074E+01   0.801569E-05  -0.334475E+01
  2233   0.108921E+03   0.638654E+01   0.800030E-05  -0.344442E+01
  2234   0.108564E+03   0.639169E+01   0.798494E-05  -0.354449E+01
  2235   0.108214E+03   0.639627E+01   0.796960E-05  -0.364495E+01
  2236   0.107872E+03   0.640013E+01   0.795430E-05  -0.374557E+01
  2237   0.107530E+03   0.640327E+01   0.793902E-05  -0.384652E+01
  2238   0.107195E+03   0.640583E+01   0.792378E-05  -0.394786E+01
  2239   0.106875E+03   0.640774E+01   0.790857E-05  -0.404907E+01
  2240   0.106548E+03   0.640900E+01   0.789338E-05  -0.415032E+01
  2241   0.106235E+03   0.640954E+01   0.787823E-05  -0.425173E+01
  2242   0.105945E+03   0.640942E+01   0.786311E-05  -0.435318E+01
  2243   0.105677E+03   0.640865E+01   0.784802E-05  -0.445435E+01
  2244   0.105394E+03   0.640722E+01   0.783297E-05  -0.455564E+01
  2245   0.105119E+03   0.640507E+01   0.781794E-05  -0.465680E+01
  2246   0.104851E+03   0.640233E+01   0.780295E-05  -0.475785E+01
  2247   0.104599E+03   0.639894E+01   0.778799E-05  -0.485871E+01
  2248   0.104346E+03   0.639481E+01   0.777306E-05  -0.495930E+01
  2249   0.104101E+03   0.639010E+01   0.775816E-05  -0.505949E+01
  2250   0.103871E+03   0.638465E+01   0.774330E-05  -0.515956E+01
  2251   0.103641E+03   0.637862E+01   0.772847E-05  -0.525908E+01
  2252   0.103418E+03   0.637185E+01   0.771368E-05  -0.535834E+01
  2253   0.103211E+03   0.636450E+01   0.769892E-05  -0.545711E+01
  2254   0.103011E+03   0.635648E+01   0.768419E-05  -0.555539E+01
  2255   0.102812E+03   0.634787E+01   0.766949E-05  -0.565310E+01
  2256   0.102627E+03   0.633852E+01   0.765483E-05  -0.575032E+01
  2257   0.102443E+03   0.632858E+01   0.764019E-05  -0.584690E+01
  2258   0.102266E+03   0.631797E+01   0.762559E-05  -0.594276E+01
  2259   0.102105E+03   0.630669E+01   0.761103E-05  -0.603818E+01
  2260   0.101944E+03   0.629482E+01   0.759649E-05  -0.613274E+01
  2261   0.101790E+03   0.628228E+01   0.758199E-05  -0.622641E+01
  2262   0.101644E+03   0.626922E+01   0.756752E-05  -0.631928E+01
  2263   0.101506E+03   0.625549E+01   0.755308E-05  -0.641142E+01
  2264   0.101368E+03   0.624108E+01   0.753867E-05  -0.650237E+01
  2265   0.101230E+03   0.622615E+01   0.752429E-05  -0.659251E+01
  2266   0.101107E+03   0.621062E+01   0.750994E-05  -0.668177E+01
  2267   0.101000E+03   0.619449E+01   0.749563E-05  -0.676968E+01
  2268   0.100893E+03   0.617769E+01   0.748134E-05  -0.685715E+01
  2269   0.100786E+03   0.616035E+01   0.746709E-05  -0.694387E+01
  2270   0.100686E+03   0.614249E+01   0.745286E-05  -0.702924E+01
  2271   0.100602E+03   0.612402E+01   0.743867E-05  -0.711327E+01
  2272   0.100519E+03   0.610503E+01   0.742451E-05  -0.719594E+01
  2273   0.100435E+03   0.608527E+01   0.741037E-05  -0.727727E+01
  2274   0.100367E+03   0.606506E+01   0.739627E-05  -0.735798E+01
  2275   0.100292E+03   0.604439E+01   0.738220E-05  -0.743734E+01
  2276   0.100240E+03   0.602311E+01   0.736815E-05  -0.751459E+01
  2277   0.100187E+03   0.600130E+01   0.735414E-05  -0.759123E+01
  2278   0.100128E+03   0.597903E+01   0.734015E-05  -0.766724E+01
  2279   0.100084E+03   0.595614E+01   0.732619E-05  -0.774115E+01
  2280   0.100041E+03   0.593286E+01   0.731227E-05  -0.781443E+01
  2281   0.100005E+03   0.590890E+01   0.729837E-05  -0.788559E+01
  2282   0.999694E+02   0.588462E+01   0.728450E-05  -0.795538E+01
  2283   0.999344E+02   0.585972E+01   0.727065E-05  -0.802380E+01
  2284   0.999148E+02   0.583451E+01   0.725684E-05  -0.809009E+01
  2285   0.998955E+02   0.580876E+01   0.724306E-05  -0.815575E+01
  2286   0.998619E+02   0.578246E+01   0.722930E-05  -0.822002E+01
  2287   0.998361E+02   0.575584E+01   0.721557E-05  -0.828216E+01
  2288   0.998405E+02   0.572867E+01   0.720187E-05  -0.834292E+01
  2289   0.998305E+02   0.570119E+01   0.718819E-05  -0.840228E+01
  2290   0.998284E+02   0.567315E+01   0.717455E-05  -0.845951E+01
  2291   0.998416E+02   0.564472E+01   0.716093E-05  -0.851609E+01
  2292   0.998702E+02   0.561596E+01   0.714734E-05  -0.857053E+01
  2293   0.998770E+02   0.558672E+01   0.713377E-05  -0.862356E+01
  2294   0.998918E+02   0.555716E+01   0.712023E-05  -0.867445E+01
  2295   0.999144E+02   0.552705E+01   0.710672E-05  -0.872394E+01
  2296   0.999228E+02   0.549683E+01   0.709323E-05  -0.877127E+01
  2297   0.999539E+02   0.546613E+01   0.707978E-05  -0.881794E+01
  2298   0.999856E+02   0.543518E+01   0.706634E-05  -0.886245E+01
  2299   0.100010E+03   0.540382E+01   0.705294E-05  -0.890481E+01
  2300   0.100051E+03   0.537205E+01   0.703956E-05  -0.894575E+01
  2301   0.100069E+03   0.534003E+01   0.702620E-05  -0.898527E+01
  2302   0.100103E+03   0.530782E+01   0.701287E-05  -0.902336E+01
  2303   0.100152E+03   0.527512E+01   0.699957E-05  -0.905855E+01
  2304   0.100187E+03   0.524224E+01   0.698629E-05  -0.909230E+01
  2305   0.100230E+03   0.520911E+01   0.697304E-05  -0.912463E+01
  2306   0.100274E+03   0.517563E+01   0.695981E-05  -0.915477E+01
  2307   0.100296E+03   0.514197E+01   0.694660E-05  -0.918423E+01
  2308   0.100348E+03   0.510806E+01   0.693342E-05  -0.921075E+01
  2309   0.100415E+03   0.507388E+01   0.692027E-05  -0.923583E+01
  2310   0.100468E+03   0.503959E+01   0.690714E-05  -0.925872E+01
  2311   0.100515E+03   0.500489E+01   0.689403E-05  -0.928017E+01
  2312   0.100569E+03   0.497016E+01   0.688095E-05  -0.930016E+01
  2313   0.100616E+03   0.493524E+01   0.686789E-05  -0.931795E+01
  2314   0.100671E+03   0.490013E+01   0.685486E-05  -0.933353E+01
  2315   0.100727E+03   0.486483E+01   0.684185E-05  -0.934766E+01
  2316   0.100775E+03   0.482943E+01   0.682886E-05  -0.936032E+01
  2317   0.100832E+03   0.479391E+01   0.681589E-05  -0.937077E+01
  2318   0.100889E+03   0.475821E+01   0.680295E-05  -0.938049E+01
  2319   0.100939E+03   0.472239E+01   0.679003E-05  -0.938800E+01
  2320   0.100998E+03   0.468653E+01   0.677714E-05  -0.939328E+01
  2321   0.101064E+03   0.465049E+01   0.676426E-05  -0.939634E+01
  2322   0.101115E+03   0.461449E+01   0.675141E-05  -0.939792E+01
  2323   0.101160E+03   0.457830E+01   0.673858E-05  -0.939801E+01
  2324   0.101220E+03   0.454221E+01   0.672578E-05  -0.939661E+01
  2325   0.101273E+03   0.450594E+01   0.671299E-05  -0.939297E+01
  2326   0.101326E+03   0.446971E+01   0.670023E-05  -0.938859E+01
  2327   0.101380E+03   0.443329E+01   0.668749E-05  -0.938122E+01
  2328   0.101449E+03   0.439705E+01   0.667476E-05  -0.937234E+01
  2329   0.101504E+03   0.436070E+01   0.666207E-05  -0.936196E+01
  2330   0.101552E+03   0.432439E+01   0.664939E-05  -0.935008E+01
  2331   0.101593E+03   0.428818E+01   0.663673E-05  -0.933594E+01
  2332   0.101642E+03   0.425194E+01   0.662409E-05  -0.932103E+01
  2333   0.101691E+03   0.421573E+01   0.661148E-05  -0.930386E+01
  2334   0.101718E+03   0.417941E+01   0.659888E-05  -0.928517E+01
  2335   0.101761E+03   0.414334E+01   0.658631E-05  -0.926495E+01
  2336   0.101803E+03   0.410724E+01   0.657375E-05  -0.924321E+01
  2337   0.101839E+03   0.407132E+01   0.656122E-05  -0.921846E+01
  2338   0.101876E+03   0.403550E+01   0.654870E-05  -0.919366E+01
  2339   0.101905E+03   0.399965E+01   0.653621E-05  -0.916658E+01
  2340   0.101935E+03   0.396398E+01   0.652373E-05  -0.913647E+01
  2341   0.101980E+03   0.392850E+01   0.651127E-05  -0.910854E+01
  2342   0.102003E+03   0.389304E+01   0.649883E-05  -0.907684E+01
  2343   0.102026E+03   0.385778E+01   0.648642E-05  -0.904359E+01
  2344   0.102050E+03   0.382262E+01   0.647402E-05  -0.900879E+01
  2345   0.102074E+03   0.378771E+01   0.646163E-05  -0.897317E+01
  2346   0.102098E+03   0.375299E+01   0.644927E-05  -0.893601E+01
  2347   0.102123E+03   0.371838E+01   0.643693E-05  -0.889654E+01
  2348   0.102134E+03   0.368402E+01   0.642460E-05  -0.885699E+01
  2349   0.102159E+03   0.364977E+01   0.641229E-05  -0.881513E+01
  2350   0.102156E+03   0.361578E+01   0.640000E-05  -0.877245E+01
  2351   0.102152E+03   0.358197E+01   0.638773E-05  -0.872745E+01
  2352   0.102157E+03   0.354842E+01   0.637547E-05  -0.868088E+01
  2353   0.102154E+03   0.351505E+01   0.636324E-05  -0.863422E+01
  2354   0.102159E+03   0.348201E+01   0.635102E-05  -0.858599E+01
  2355   0.102149E+03   0.344916E+01   0.633882E-05  -0.853692E+01
  2356   0.102140E+03   0.341664E+01   0.632663E-05  -0.848554E+01
  2357   0.102124E+03   0.338430E+01   0.631447E-05  -0.843332E+01
  2358   0.102108E+03   0.335216E+01   0.630232E-05  -0.838100E+01
  2359   0.102084E+03   0.332035E+01   0.629019E-05  -0.832637E+01
  2360   0.102061E+03   0.328894E+01   0.627808E-05  -0.827089E+01
  2361   0.102039E+03   0.325781E+01   0.626599E-05  -0.821458E+01
  2362   0.102009E+03   0.322693E+01   0.625392E-05  -0.815668E+01
  2363   0.101971E+03   0.319639E+01   0.624186E-05  -0.809794E+01
  2364   0.101935E+03   0.316612E+01   0.622983E-05  -0.803836E+01
  2365   0.101898E+03   0.313633E+01   0.621781E-05  -0.797794E+01
  2366   0.101846E+03   0.310674E+01   0.620581E-05  -0.791593E+01
  2367   0.101803E+03   0.307748E+01   0.619383E-05  -0.785308E+01
  2368   0.101752E+03   0.304857E+01   0.618187E-05  -0.778937E+01
  2369   0.101693E+03   0.302014E+01   0.616993E-05  -0.772557E+01
  2370   0.101628E+03   0.299191E+01   0.615801E-05  -0.766091E+01
  2371   0.101570E+03   0.296418E+01   0.614610E-05  -0.759392E+01
  2372   0.101505E+03   0.293671E+01   0.613422E-05  -0.752683E+01
  2373   0.101425E+03   0.290973E+01   0.612236E-05  -0.745962E+01
  2374   0.101352E+03   0.288310E+01   0.611051E-05  -0.739038E+01
  2375   0.101265E+03   0.285688E+01   0.609869E-05  -0.732139E+01
  2376   0.101186E+03   0.283102E+01   0.608688E-05  -0.725230E+01
  2377   0.101091E+03   0.280557E+01   0.607509E-05  -0.718160E+01
  2378   0.101004E+03   0.278054E+01   0.606333E-05  -0.711072E+01
  2379   0.100903E+03   0.275594E+01   0.605158E-05  -0.703920E+01
  2380   0.100808E+03   0.273168E+01   0.603986E-05  -0.696727E+01
  2381   0.100707E+03   0.270785E+01   0.602815E-05  -0.689456E+01
  2382   0.100598E+03   0.268452E+01   0.601646E-05  -0.682150E+01
  2383   0.100482E+03   0.266153E+01   0.600480E-05  -0.674766E+01
  2384   0.100365E+03   0.263905E+01   0.599315E-05  -0.667362E+01
  2385   0.100242E+03   0.261691E+01   0.598152E-05  -0.659917E+01
  2386   0.100118E+03   0.259528E+01   0.596992E-05  -0.652430E+01
  2387   0.999867E+02   0.257400E+01   0.595833E-05  -0.644901E+01
  2388   0.998481E+02   0.255337E+01   0.594677E-05  -0.637344E+01
  2389   0.997094E+02   0.253294E+01   0.593522E-05  -0.629753E+01
  2390   0.995708E+02   0.251309E+01   0.592370E-05  -0.622149E+01
  2391   0.994172E+02   0.249375E+01   0.591220E-05  -0.614511E+01
  2392   0.992636E+02   0.247476E+01   0.590072E-05  -0.606859E+01
  2393   0.991173E+02   0.245620E+01   0.588926E-05  -0.599187E+01
  2394   0.989487E+02   0.243815E+01   0.587782E-05  -0.591495E+01
  2395   0.987874E+02   0.242060E+01   0.586640E-05  -0.583805E+01
  2396   0.986186E+02   0.240348E+01   0.585500E-05  -0.576094E+01
  2397   0.984497E+02   0.238680E+01   0.584362E-05  -0.568384E+01
  2398   0.982658E+02   0.237062E+01   0.583227E-05  -0.560669E+01
  2399   0.980967E+02   0.235480E+01   0.582093E-05  -0.552955E+01
  2400   0.979126E+02   0.233957E+01   0.580962E-05  -0.545235E+01
  2401   0.977208E+02   0.232477E+01   0.579833E-05  -0.537523E+01
  2402   0.975364E+02   0.231041E+01   0.578706E-05  -0.529821E+01
  2403   0.973370E+02   0.229649E+01   0.577581E-05  -0.522119E+01
  2404   0.971374E+02   0.228315E+01   0.576459E-05  -0.514442E+01
  2405   0.969302E+02   0.227017E+01   0.575338E-05  -0.506781E+01
