#    L    TT             EE             BB             TE          
   394   0.171274E+04   0.210616E+02   0.361393E-01   0.111657E+02
   395   0.170598E+04   0.210630E+02   0.362466E-01   0.928925E+01
   396   0.169973E+04   0.210608E+02   0.363544E-01   0.741987E+01
   397   0.169377E+04   0.210551E+02   0.364627E-01   0.555616E+01
   398   0.168833E+04   0.210451E+02   0.365715E-01   0.369946E+01
   399   0.168325E+04   0.210315E+02   0.366810E-01   0.185059E+01
   400   0.167853E+04   0.210143E+02   0.367910E-01   0.104295E-01
   401   0.167425E+04   0.209928E+02   0.369016E-01  -0.182046E+01
   402   0.167041E+04   0.209670E+02   0.370128E-01  -0.364118E+01
   403   0.166693E+04   0.209384E+02   0.371246E-01  -0.545115E+01
   404   0.166382E+04   0.209055E+02   0.372371E-01  -0.724883E+01
   405   0.166115E+04   0.208683E+02   0.373502E-01  -0.903505E+01
   406   0.165876E+04   0.208282E+02   0.374640E-01  -0.108076E+02
   407   0.165682E+04   0.207839E+02   0.375785E-01  -0.125680E+02
   408   0.165524E+04   0.207359E+02   0.376937E-01  -0.143118E+02
   409   0.165410E+04   0.206852E+02   0.378095E-01  -0.160412E+02
   410   0.165325E+04   0.206293E+02   0.379261E-01  -0.177556E+02
   411   0.165284E+04   0.205707E+02   0.380435E-01  -0.194527E+02
   412   0.165272E+04   0.205084E+02   0.381615E-01  -0.211332E+02
   413   0.165296E+04   0.204426E+02   0.382804E-01  -0.227958E+02
   414   0.165350E+04   0.203731E+02   0.384000E-01  -0.244403E+02
   415   0.165448E+04   0.203009E+02   0.385203E-01  -0.260647E+02
   416   0.165575E+04   0.202243E+02   0.386415E-01  -0.276705E+02
   417   0.165730E+04   0.201448E+02   0.387635E-01  -0.292568E+02
   418   0.165923E+04   0.200603E+02   0.388862E-01  -0.308207E+02
   419   0.166152E+04   0.199737E+02   0.390099E-01  -0.323631E+02
   420   0.166410E+04   0.198842E+02   0.391343E-01  -0.338839E+02
   421   0.166705E+04   0.197911E+02   0.392596E-01  -0.353816E+02
   422   0.167030E+04   0.196945E+02   0.393857E-01  -0.368571E+02
   423   0.167376E+04   0.195942E+02   0.395127E-01  -0.383081E+02
   424   0.167751E+04   0.194910E+02   0.396405E-01  -0.397354E+02
   425   0.168163E+04   0.193843E+02   0.397692E-01  -0.411367E+02
   426   0.168604E+04   0.192754E+02   0.398988E-01  -0.425129E+02
   427   0.169067E+04   0.191629E+02   0.400292E-01  -0.438646E+02
   428   0.169560E+04   0.190476E+02   0.401606E-01  -0.451883E+02
   429   0.170074E+04   0.189293E+02   0.402928E-01  -0.464854E+02
   430   0.170625E+04   0.188090E+02   0.404259E-01  -0.477558E+02
   431   0.171198E+04   0.186850E+02   0.405599E-01  -0.489983E+02
   432   0.171786E+04   0.185581E+02   0.406948E-01  -0.502135E+02
   433   0.172410E+04   0.184298E+02   0.408306E-01  -0.513984E+02
   434   0.173049E+04   0.182979E+02   0.409672E-01  -0.525561E+02
   435   0.173710E+04   0.181646E+02   0.411048E-01  -0.536843E+02
   436   0.174401E+04   0.180284E+02   0.412433E-01  -0.547831E+02
   437   0.175113E+04   0.178893E+02   0.413826E-01  -0.558510E+02
   438   0.175841E+04   0.177481E+02   0.415228E-01  -0.568881E+02
   439   0.176598E+04   0.176054E+02   0.416639E-01  -0.578957E+02
   440   0.177369E+04   0.174599E+02   0.418059E-01  -0.588711E+02
   441   0.178163E+04   0.173121E+02   0.419488E-01  -0.598163E+02
   442   0.178964E+04   0.171622E+02   0.420925E-01  -0.607293E+02
   443   0.179794E+04   0.170109E+02   0.422371E-01  -0.616107E+02
   444   0.180640E+04   0.168581E+02   0.423825E-01  -0.624592E+02
   445   0.181500E+04   0.167017E+02   0.425288E-01  -0.632754E+02
   446   0.182368E+04   0.165453E+02   0.426759E-01  -0.640579E+02
   447   0.183258E+04   0.163875E+02   0.428238E-01  -0.648089E+02
   448   0.184155E+04   0.162267E+02   0.429725E-01  -0.655270E+02
   449   0.185075E+04   0.160653E+02   0.431221E-01  -0.662108E+02
   450   0.186010E+04   0.159031E+02   0.432724E-01  -0.668623E+02
   451   0.186952E+04   0.157387E+02   0.434235E-01  -0.674796E+02
   452   0.187902E+04   0.155736E+02   0.435754E-01  -0.680646E+02
   453   0.188874E+04   0.154078E+02   0.437281E-01  -0.686153E+02
   454   0.189847E+04   0.152406E+02   0.438815E-01  -0.691332E+02
   455   0.190827E+04   0.150726E+02   0.440356E-01  -0.696180E+02
   456   0.191830E+04   0.149031E+02   0.441905E-01  -0.700633E+02
   457   0.192825E+04   0.147336E+02   0.443460E-01  -0.704831E+02
   458   0.193836E+04   0.145634E+02   0.445023E-01  -0.708588E+02
   459   0.194854E+04   0.143932E+02   0.446592E-01  -0.712061E+02
   460   0.195880E+04   0.142214E+02   0.448168E-01  -0.715189E+02
   461   0.196906E+04   0.140497E+02   0.449751E-01  -0.717979E+02
   462   0.197940E+04   0.138772E+02   0.451339E-01  -0.720373E+02
   463   0.198974E+04   0.137055E+02   0.452934E-01  -0.722556E+02
   464   0.200008E+04   0.135337E+02   0.454535E-01  -0.724231E+02
   465   0.201043E+04   0.133619E+02   0.456142E-01  -0.725694E+02
   466   0.202086E+04   0.131893E+02   0.457755E-01  -0.726724E+02
   467   0.203136E+04   0.130174E+02   0.459373E-01  -0.727467E+02
   468   0.204180E+04   0.128462E+02   0.460997E-01  -0.727850E+02
   469   0.205224E+04   0.126742E+02   0.462626E-01  -0.727947E+02
   470   0.206275E+04   0.125036E+02   0.464260E-01  -0.727683E+02
   471   0.207305E+04   0.123345E+02   0.465899E-01  -0.727059E+02
   472   0.208350E+04   0.121653E+02   0.467542E-01  -0.726149E+02
   473   0.209389E+04   0.119968E+02   0.469191E-01  -0.724877E+02
   474   0.210427E+04   0.118297E+02   0.470843E-01  -0.723319E+02
   475   0.211467E+04   0.116626E+02   0.472500E-01  -0.721399E+02
   476   0.212491E+04   0.114975E+02   0.474161E-01  -0.719140E+02
   477   0.213510E+04   0.113332E+02   0.475826E-01  -0.716639E+02
   478   0.214528E+04   0.111694E+02   0.477494E-01  -0.713708E+02
   479   0.215540E+04   0.110078E+02   0.479167E-01  -0.710595E+02
   480   0.216545E+04   0.108476E+02   0.480842E-01  -0.707104E+02
   481   0.217543E+04   0.106888E+02   0.482521E-01  -0.703273E+02
   482   0.218542E+04   0.105321E+02   0.484202E-01  -0.699162E+02
   483   0.219519E+04   0.103767E+02   0.485887E-01  -0.694792E+02
   484   0.220481E+04   0.102235E+02   0.487574E-01  -0.690103E+02
   485   0.221452E+04   0.100716E+02   0.489263E-01  -0.685111E+02
   486   0.222409E+04   0.992254E+01   0.490955E-01  -0.679838E+02
   487   0.223352E+04   0.977557E+01   0.492649E-01  -0.674283E+02
   488   0.224280E+04   0.962994E+01   0.494344E-01  -0.668438E+02
   489   0.225202E+04   0.948713E+01   0.496042E-01  -0.662319E+02
   490   0.226117E+04   0.934714E+01   0.497740E-01  -0.655917E+02
   491   0.227004E+04   0.920921E+01   0.499440E-01  -0.649262E+02
   492   0.227891E+04   0.907408E+01   0.501141E-01  -0.642347E+02
   493   0.228764E+04   0.894027E+01   0.502843E-01  -0.635156E+02
   494   0.229623E+04   0.881073E+01   0.504545E-01  -0.627726E+02
   495   0.230460E+04   0.868324E+01   0.506248E-01  -0.620043E+02
   496   0.231284E+04   0.855927E+01   0.507951E-01  -0.612120E+02
   497   0.232093E+04   0.843807E+01   0.509653E-01  -0.603950E+02
   498   0.232889E+04   0.831890E+01   0.511356E-01  -0.595563E+02
   499   0.233678E+04   0.820398E+01   0.513058E-01  -0.586929E+02
   500   0.234445E+04   0.809108E+01   0.514759E-01  -0.578091E+02
   501   0.235184E+04   0.798241E+01   0.516459E-01  -0.569035E+02
   502   0.235924E+04   0.787723E+01   0.518157E-01  -0.559760E+02
   503   0.236635E+04   0.777481E+01   0.519854E-01  -0.550289E+02
   504   0.237325E+04   0.767587E+01   0.521550E-01  -0.540606E+02
   505   0.238015E+04   0.758116E+01   0.523243E-01  -0.530748E+02
   506   0.238670E+04   0.749008E+01   0.524934E-01  -0.520693E+02
   507   0.239318E+04   0.740234E+01   0.526623E-01  -0.510463E+02
   508   0.239937E+04   0.731896E+01   0.528309E-01  -0.500050E+02
   509   0.240542E+04   0.723900E+01   0.529991E-01  -0.489483E+02
   510   0.241119E+04   0.716310E+01   0.531671E-01  -0.478755E+02
   511   0.241689E+04   0.709098E+01   0.533347E-01  -0.467865E+02
   512   0.242231E+04   0.702307E+01   0.535019E-01  -0.456828E+02
   513   0.242758E+04   0.695915E+01   0.536686E-01  -0.445659E+02
   514   0.243264E+04   0.689951E+01   0.538350E-01  -0.434357E+02
   515   0.243749E+04   0.684409E+01   0.540009E-01  -0.422922E+02
   516   0.244212E+04   0.679295E+01   0.541663E-01  -0.411368E+02
   517   0.244647E+04   0.674623E+01   0.543312E-01  -0.399703E+02
   518   0.245068E+04   0.670380E+01   0.544955E-01  -0.387933E+02
   519   0.245475E+04   0.666586E+01   0.546593E-01  -0.376051E+02
   520   0.245853E+04   0.663234E+01   0.548225E-01  -0.364087E+02
   521   0.246203E+04   0.660332E+01   0.549851E-01  -0.352039E+02
   522   0.246531E+04   0.657902E+01   0.551470E-01  -0.339908E+02
   523   0.246845E+04   0.655928E+01   0.553083E-01  -0.327708E+02
   524   0.247138E+04   0.654411E+01   0.554689E-01  -0.315447E+02
   525   0.247395E+04   0.653365E+01   0.556288E-01  -0.303115E+02
   526   0.247638E+04   0.652789E+01   0.557879E-01  -0.290736E+02
   527   0.247875E+04   0.652685E+01   0.559462E-01  -0.278316E+02
   528   0.248075E+04   0.653051E+01   0.561038E-01  -0.265870E+02
   529   0.248254E+04   0.653917E+01   0.562606E-01  -0.253383E+02
   530   0.248404E+04   0.655261E+01   0.564165E-01  -0.240891E+02
   531   0.248555E+04   0.657075E+01   0.565716E-01  -0.228365E+02
   532   0.248662E+04   0.659388E+01   0.567258E-01  -0.215840E+02
   533   0.248749E+04   0.662187E+01   0.568791E-01  -0.203317E+02
   534   0.248813E+04   0.665477E+01   0.570315E-01  -0.190803E+02
   535   0.248857E+04   0.669267E+01   0.571830E-01  -0.178304E+02
   536   0.248879E+04   0.673541E+01   0.573335E-01  -0.165821E+02
   537   0.248887E+04   0.678306E+01   0.574831E-01  -0.153368E+02
   538   0.248859E+04   0.683578E+01   0.576316E-01  -0.140951E+02
   539   0.248817E+04   0.689327E+01   0.577792E-01  -0.128579E+02
   540   0.248753E+04   0.695596E+01   0.579257E-01  -0.116257E+02
   541   0.248661E+04   0.702342E+01   0.580712E-01  -0.103986E+02
   542   0.248555E+04   0.709586E+01   0.582156E-01  -0.917867E+01
   543   0.248420E+04   0.717336E+01   0.583590E-01  -0.796552E+01
   544   0.248271E+04   0.725577E+01   0.585013E-01  -0.676004E+01
   545   0.248093E+04   0.734309E+01   0.586425E-01  -0.556278E+01
   546   0.247901E+04   0.743510E+01   0.587826E-01  -0.437474E+01
   547   0.247680E+04   0.753201E+01   0.589215E-01  -0.319618E+01
   548   0.247445E+04   0.763382E+01   0.590593E-01  -0.202809E+01
   549   0.247188E+04   0.774055E+01   0.591960E-01  -0.871131E+00
   550   0.246910E+04   0.785218E+01   0.593316E-01   0.274164E+00
   551   0.246618E+04   0.796871E+01   0.594659E-01   0.140722E+01
   552   0.246297E+04   0.809016E+01   0.595991E-01   0.252698E+01
   553   0.245962E+04   0.821503E+01   0.597311E-01   0.363323E+01
   554   0.245606E+04   0.834630E+01   0.598619E-01   0.472518E+01
   555   0.245227E+04   0.848174E+01   0.599915E-01   0.580201E+01
   556   0.244828E+04   0.862211E+01   0.601198E-01   0.686360E+01
   557   0.244414E+04   0.876666E+01   0.602470E-01   0.790819E+01
   558   0.243978E+04   0.891688E+01   0.603729E-01   0.893637E+01
   559   0.243521E+04   0.907055E+01   0.604976E-01   0.994744E+01
   560   0.243056E+04   0.922841E+01   0.606211E-01   0.109399E+02
   561   0.242556E+04   0.939121E+01   0.607433E-01   0.119138E+02
   562   0.242056E+04   0.955896E+01   0.608642E-01   0.128684E+02
   563   0.241534E+04   0.973017E+01   0.609839E-01   0.138052E+02
   564   0.240998E+04   0.990707E+01   0.611023E-01   0.147190E+02
   565   0.240440E+04   0.100867E+02   0.612195E-01   0.156135E+02
   566   0.239867E+04   0.102713E+02   0.613354E-01   0.164859E+02
   567   0.239281E+04   0.104594E+02   0.614500E-01   0.173368E+02
   568   0.238679E+04   0.106524E+02   0.615633E-01   0.181647E+02
   569   0.238056E+04   0.108497E+02   0.616753E-01   0.189720E+02
   570   0.237426E+04   0.110504E+02   0.617860E-01   0.197535E+02
   571   0.236774E+04   0.112555E+02   0.618955E-01   0.205113E+02
   572   0.236108E+04   0.114640E+02   0.620036E-01   0.212455E+02
   573   0.235434E+04   0.116760E+02   0.621105E-01   0.219539E+02
   574   0.234746E+04   0.118922E+02   0.622160E-01   0.226380E+02
   575   0.234044E+04   0.121113E+02   0.623203E-01   0.232956E+02
   576   0.233334E+04   0.123346E+02   0.624233E-01   0.239282E+02
   577   0.232602E+04   0.125614E+02   0.625249E-01   0.245343E+02
   578   0.231863E+04   0.127911E+02   0.626252E-01   0.251131E+02
   579   0.231117E+04   0.130250E+02   0.627243E-01   0.256655E+02
   580   0.230363E+04   0.132617E+02   0.628220E-01   0.261892E+02
   581   0.229580E+04   0.135012E+02   0.629184E-01   0.266865E+02
   582   0.228797E+04   0.137443E+02   0.630136E-01   0.271551E+02
   583   0.228006E+04   0.139902E+02   0.631074E-01   0.275944E+02
   584   0.227209E+04   0.142389E+02   0.631999E-01   0.280058E+02
   585   0.226404E+04   0.144905E+02   0.632912E-01   0.283878E+02
   586   0.225584E+04   0.147441E+02   0.633811E-01   0.287405E+02
   587   0.224764E+04   0.150013E+02   0.634697E-01   0.290638E+02
   588   0.223929E+04   0.152607E+02   0.635571E-01   0.293564E+02
   589   0.223086E+04   0.155229E+02   0.636432E-01   0.296197E+02
   590   0.222236E+04   0.157864E+02   0.637280E-01   0.298529E+02
   591   0.221386E+04   0.160536E+02   0.638115E-01   0.300554E+02
   592   0.220529E+04   0.163214E+02   0.638938E-01   0.302263E+02
   593   0.219663E+04   0.165929E+02   0.639748E-01   0.303681E+02
   594   0.218783E+04   0.168658E+02   0.640546E-01   0.304775E+02
   595   0.217902E+04   0.171393E+02   0.641331E-01   0.305571E+02
   596   0.217029E+04   0.174165E+02   0.642104E-01   0.306044E+02
   597   0.216148E+04   0.176928E+02   0.642865E-01   0.306210E+02
   598   0.215281E+04   0.179721E+02   0.643614E-01   0.306062E+02
   599   0.214399E+04   0.182529E+02   0.644351E-01   0.305606E+02
   600   0.213509E+04   0.185351E+02   0.645076E-01   0.304830E+02
   601   0.212619E+04   0.188187E+02   0.645789E-01   0.303738E+02
   602   0.211729E+04   0.191023E+02   0.646490E-01   0.302326E+02
   603   0.210830E+04   0.193881E+02   0.647180E-01   0.300613E+02
   604   0.209946E+04   0.196740E+02   0.647859E-01   0.298579E+02
   605   0.209054E+04   0.199605E+02   0.648527E-01   0.296230E+02
   606   0.208169E+04   0.202478E+02   0.649183E-01   0.293566E+02
   607   0.207261E+04   0.205359E+02   0.649829E-01   0.290586E+02
   608   0.206375E+04   0.208247E+02   0.650464E-01   0.287292E+02
   609   0.205496E+04   0.211128E+02   0.651088E-01   0.283682E+02
   610   0.204608E+04   0.214010E+02   0.651702E-01   0.279757E+02
   611   0.203728E+04   0.216899E+02   0.652306E-01   0.275523E+02
   612   0.202854E+04   0.219796E+02   0.652900E-01   0.270989E+02
   613   0.201972E+04   0.222664E+02   0.653484E-01   0.266130E+02
   614   0.201104E+04   0.225547E+02   0.654059E-01   0.260963E+02
   615   0.200236E+04   0.228417E+02   0.654625E-01   0.255494E+02
   616   0.199374E+04   0.231294E+02   0.655181E-01   0.249724E+02
   617   0.198527E+04   0.234165E+02   0.655728E-01   0.243651E+02
   618   0.197679E+04   0.237030E+02   0.656267E-01   0.237268E+02
   619   0.196830E+04   0.239895E+02   0.656797E-01   0.230605E+02
   620   0.196002E+04   0.242732E+02   0.657319E-01   0.223639E+02
   621   0.195166E+04   0.245570E+02   0.657833E-01   0.216378E+02
   622   0.194345E+04   0.248395E+02   0.658339E-01   0.208821E+02
   623   0.193537E+04   0.251199E+02   0.658838E-01   0.200989E+02
   624   0.192728E+04   0.253989E+02   0.659329E-01   0.192869E+02
   625   0.191926E+04   0.256766E+02   0.659813E-01   0.184460E+02
   626   0.191138E+04   0.259529E+02   0.660291E-01   0.175776E+02
   627   0.190364E+04   0.262272E+02   0.660762E-01   0.166817E+02
   628   0.189596E+04   0.264995E+02   0.661226E-01   0.157583E+02
   629   0.188842E+04   0.267697E+02   0.661685E-01   0.148080E+02
   630   0.188087E+04   0.270379E+02   0.662137E-01   0.138302E+02
   631   0.187346E+04   0.273040E+02   0.662584E-01   0.128277E+02
   632   0.186627E+04   0.275674E+02   0.663026E-01   0.117983E+02
   633   0.185906E+04   0.278295E+02   0.663462E-01   0.107443E+02
   634   0.185206E+04   0.280874E+02   0.663894E-01   0.966543E+01
   635   0.184520E+04   0.283440E+02   0.664321E-01   0.856219E+01
   636   0.183833E+04   0.285987E+02   0.664744E-01   0.743518E+01
   637   0.183168E+04   0.288484E+02   0.665162E-01   0.628377E+01
   638   0.182515E+04   0.290969E+02   0.665577E-01   0.511007E+01
   639   0.181877E+04   0.293412E+02   0.665988E-01   0.391309E+01
   640   0.181252E+04   0.295836E+02   0.666395E-01   0.269437E+01
   641   0.180641E+04   0.298225E+02   0.666799E-01   0.145386E+01
   642   0.180036E+04   0.300573E+02   0.667201E-01   0.192277E+00
   643   0.179452E+04   0.302901E+02   0.667600E-01  -0.108992E+01
   644   0.178889E+04   0.305173E+02   0.667996E-01  -0.239211E+01
   645   0.178333E+04   0.307419E+02   0.668390E-01  -0.371404E+01
   646   0.177790E+04   0.309631E+02   0.668782E-01  -0.505508E+01
   647   0.177275E+04   0.311802E+02   0.669172E-01  -0.641512E+01
   648   0.176759E+04   0.313939E+02   0.669560E-01  -0.779227E+01
   649   0.176271E+04   0.316028E+02   0.669948E-01  -0.918733E+01
   650   0.175797E+04   0.318076E+02   0.670334E-01  -0.105988E+02
   651   0.175336E+04   0.320098E+02   0.670719E-01  -0.120269E+02
   652   0.174889E+04   0.322071E+02   0.671104E-01  -0.134707E+02
   653   0.174470E+04   0.323989E+02   0.671488E-01  -0.149289E+02
   654   0.174057E+04   0.325874E+02   0.671872E-01  -0.164007E+02
   655   0.173658E+04   0.327718E+02   0.672256E-01  -0.178870E+02
   656   0.173287E+04   0.329514E+02   0.672640E-01  -0.193863E+02
   657   0.172930E+04   0.331262E+02   0.673024E-01  -0.208972E+02
   658   0.172578E+04   0.332970E+02   0.673409E-01  -0.224204E+02
   659   0.172263E+04   0.334629E+02   0.673796E-01  -0.239545E+02
   660   0.171961E+04   0.336234E+02   0.674183E-01  -0.254988E+02
   661   0.171672E+04   0.337790E+02   0.674571E-01  -0.270519E+02
   662   0.171405E+04   0.339306E+02   0.674961E-01  -0.286153E+02
   663   0.171151E+04   0.340774E+02   0.675353E-01  -0.301876E+02
   664   0.170918E+04   0.342179E+02   0.675746E-01  -0.317666E+02
   665   0.170698E+04   0.343537E+02   0.676142E-01  -0.333530E+02
   666   0.170500E+04   0.344847E+02   0.676540E-01  -0.349455E+02
   667   0.170323E+04   0.346101E+02   0.676941E-01  -0.365441E+02
   668   0.170151E+04   0.347308E+02   0.677344E-01  -0.381481E+02
   669   0.170016E+04   0.348461E+02   0.677751E-01  -0.397561E+02
   670   0.169887E+04   0.349557E+02   0.678160E-01  -0.413666E+02
   671   0.169786E+04   0.350614E+02   0.678573E-01  -0.429812E+02
   672   0.169692E+04   0.351601E+02   0.678990E-01  -0.445984E+02
   673   0.169626E+04   0.352548E+02   0.679411E-01  -0.462161E+02
